,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
8245,32,2,192615,15,10,2,3,2,4,1,4200,0,50,39,0
8246,28,6,44803,11,13,2,12,0,2,1,0,0,88,39,0
8247,40,4,148271,15,9,4,3,3,4,0,0,0,40,39,0
8248,22,4,86190,8,9,2,12,1,4,0,0,0,39,39,0
8249,31,4,157140,12,10,2,6,1,4,1,0,0,40,39,0
8250,47,4,77322,11,9,2,3,0,4,1,0,0,40,39,0
8251,33,4,541450,11,9,4,0,3,4,0,4800,26,28,39,0
8252,38,4,180790,11,13,4,10,5,4,1,0,0,8,39,0
8253,35,4,242871,11,10,0,1,1,4,0,0,0,32,39,0
8254,45,4,166009,11,7,4,4,1,4,0,0,0,40,39,0
8255,20,0,245827,11,14,4,4,0,4,1,19000,0,66,39,0
8256,19,1,257652,9,9,2,10,1,4,0,0,1742,48,39,0
8257,52,4,216265,9,9,4,6,4,4,1,0,0,40,39,0
8258,47,4,124621,11,10,4,10,0,4,1,0,2056,40,39,0
8259,62,4,47759,9,9,2,14,1,4,1,0,0,60,39,0
8260,60,8,189658,1,10,4,1,0,0,0,0,0,42,39,0
8261,27,2,127578,10,13,2,12,1,2,1,0,0,16,39,0
8262,19,2,65497,9,11,4,3,0,4,1,0,0,40,39,0
8263,29,4,195571,15,9,4,1,3,4,1,0,0,50,39,0
8264,30,4,177833,9,6,2,0,0,4,0,0,0,31,27,0
8265,59,4,136446,11,6,3,1,1,4,0,0,0,38,10,0
8266,34,6,118709,0,10,2,10,1,4,0,1600,0,40,39,0
8267,55,4,100971,15,12,2,10,2,4,1,0,0,40,23,0
8268,84,4,166009,12,3,4,3,1,2,1,0,0,40,39,0
8269,44,4,130534,1,13,2,1,0,4,1,0,0,40,39,0
8270,54,6,236958,1,4,2,10,1,4,1,0,0,60,13,0
8271,35,4,310864,11,9,2,8,0,4,1,0,0,33,39,0
8272,51,4,485282,11,14,2,12,3,4,1,0,0,54,39,0
8273,75,4,275389,11,10,2,10,1,4,0,0,0,13,39,0
8274,25,4,50716,11,10,2,10,4,1,1,6400,2187,60,39,0
8275,44,1,109840,12,10,4,8,4,4,1,0,0,50,39,0
8276,30,4,189658,11,13,6,8,1,4,1,0,1873,33,39,0
8277,60,4,189658,7,9,4,10,0,4,1,0,0,60,39,0
8278,44,4,166009,15,9,2,4,3,4,1,0,0,50,39,0
8279,54,0,231046,12,11,0,8,0,4,0,0,0,40,39,0
8280,26,0,248783,11,13,4,10,0,2,1,0,0,40,39,0
8281,39,5,210352,7,8,2,4,1,4,1,0,0,40,39,0
8282,66,4,180790,11,13,3,3,0,4,0,0,0,40,39,0
8283,64,4,405463,12,6,0,10,4,4,0,0,0,36,39,0
8284,20,4,402507,9,9,2,3,0,4,0,0,0,40,39,0
8285,25,4,77322,2,13,0,14,0,4,1,0,0,50,39,0
8286,36,0,171921,8,12,2,10,0,4,0,0,0,50,38,0
8287,90,4,118709,11,9,0,3,0,4,1,0,0,40,39,0
8288,46,4,56628,15,13,4,3,0,4,1,0,0,13,39,0
8289,48,4,275389,5,9,5,14,4,4,0,0,0,81,39,0
8290,45,6,1487444,11,10,2,3,4,4,0,0,0,40,39,0
8291,23,2,115753,12,9,4,12,0,4,1,0,0,40,39,0
8292,18,4,154184,11,9,4,3,1,2,1,4200,0,60,39,0
8293,40,4,213308,7,14,4,12,1,4,1,0,0,40,39,0
8294,46,1,127578,11,10,2,12,0,4,0,0,0,60,39,0
8295,58,4,68453,9,10,2,1,0,4,1,0,0,25,39,0
8296,38,4,109840,12,13,0,10,3,4,1,0,0,40,39,0
8297,62,6,65497,1,7,4,1,1,4,0,0,0,40,39,0
8298,35,6,349295,11,9,4,14,0,0,1,0,0,40,39,0
8299,31,2,222177,9,11,4,3,0,4,1,0,0,40,26,0
8300,25,4,124621,15,7,0,5,4,4,1,0,0,40,39,0
8301,20,4,239914,11,13,6,4,1,4,1,0,1594,47,39,0
8302,33,7,118709,9,4,4,11,0,4,1,0,1951,40,39,0
8303,52,2,124621,12,15,4,4,1,4,1,0,0,40,39,0
8304,24,4,204440,15,10,4,3,0,4,1,0,0,54,39,0
8305,71,4,189658,7,9,0,0,1,3,0,0,0,40,39,0
8306,66,4,343382,12,9,4,4,0,4,0,0,0,60,39,0
8307,26,4,213308,15,9,4,0,0,1,1,0,0,25,39,0
8308,25,7,44803,9,9,4,4,1,2,0,0,0,40,39,0
8309,58,4,89147,9,3,2,4,0,4,1,0,0,56,12,0
8310,59,4,219221,9,11,2,1,0,2,1,0,0,38,39,0
8311,42,4,98015,11,10,4,4,1,4,0,0,0,21,0,0
8312,35,4,106884,11,4,4,12,4,2,1,0,0,35,39,0
8313,55,3,168965,15,12,2,0,3,4,0,0,0,27,39,0
8314,31,4,216265,11,10,0,4,0,4,1,0,0,30,39,0
8315,40,4,210352,9,11,4,10,2,4,0,0,0,40,39,0
8316,42,0,239914,11,9,2,3,1,4,0,0,0,40,39,0
8317,45,5,127578,15,8,0,8,0,0,0,0,1490,40,39,0
8318,40,1,387726,11,7,2,10,1,4,0,0,0,40,39,0
8319,18,4,89147,9,11,2,4,0,2,0,0,0,54,39,0
8320,61,4,95059,11,9,2,10,0,4,1,0,0,40,39,0
8321,40,4,74365,15,13,2,4,4,4,1,0,0,55,39,0
8322,41,4,293127,5,10,2,6,0,4,0,0,0,40,39,0
8323,60,5,121665,12,13,2,8,2,4,1,7600,0,49,39,0
8324,18,4,204440,11,13,2,8,1,4,1,0,0,40,39,0
8325,51,6,349295,11,9,4,1,0,1,0,0,0,60,28,0
8326,51,4,103928,1,13,0,4,1,4,1,0,0,40,39,0
8327,41,4,180790,7,9,4,8,1,4,1,0,0,37,39,0
8328,18,4,213308,11,10,2,1,3,3,1,0,0,40,39,0
8329,28,4,98015,15,7,2,14,1,4,0,0,0,60,39,0
8330,41,4,124621,15,9,2,1,5,1,0,0,0,48,39,0
8331,26,7,331558,8,8,2,14,0,4,0,0,0,40,39,0
8332,20,4,74365,9,6,0,8,4,4,1,0,0,40,0,0
8333,50,4,50716,9,3,5,4,0,4,0,0,0,46,39,0
8334,27,6,180790,1,8,5,1,0,2,1,0,0,40,39,0
8335,24,4,219221,0,13,2,14,1,4,0,0,1446,60,39,0
8336,20,4,32978,11,14,4,11,0,4,1,0,0,40,39,0
8337,62,4,239914,15,10,3,4,3,4,1,0,0,32,39,0
8338,34,4,225133,7,10,2,4,0,1,1,0,0,60,39,0
8339,56,1,281302,11,10,2,12,0,4,0,0,0,40,39,0
8340,35,0,92103,15,9,2,7,3,4,0,8400,0,40,39,0
8341,22,2,65497,15,4,4,14,0,4,0,0,0,40,39,0
8342,25,1,148271,2,7,2,1,0,4,0,0,0,50,39,0
8343,67,0,166009,4,9,2,4,1,4,0,0,0,25,39,0
8344,19,4,157140,15,14,4,3,0,4,1,0,1664,43,39,0
8345,50,4,301995,6,9,2,11,2,4,1,0,0,50,39,0
8346,53,4,231046,9,9,2,8,1,4,1,0,0,40,39,0
8347,32,4,296083,2,5,4,14,4,0,1,0,0,46,39,0
8348,21,4,201483,2,9,0,1,0,4,1,0,0,15,10,0
8349,51,4,1484488,7,9,0,1,4,4,1,0,0,40,39,0
8350,30,4,41847,11,13,0,4,3,4,1,0,0,24,25,0
8351,52,0,130534,5,11,2,9,1,4,1,0,0,40,39,0
8352,61,4,21153,12,13,2,10,0,1,1,0,0,40,39,0
8353,33,5,201483,15,13,4,8,1,2,0,0,0,44,39,0
8354,26,2,251739,15,9,6,8,0,4,0,0,0,33,39,0
8355,19,4,257652,11,13,4,5,0,4,0,0,0,33,39,0
8356,61,4,266520,15,11,0,12,1,1,1,0,1786,60,39,0
8357,31,0,53672,11,13,6,4,0,4,1,0,0,25,40,0
8358,48,4,222177,10,9,2,4,0,4,1,0,0,42,39,0
8359,18,4,157140,11,9,2,6,0,0,0,0,0,50,39,0
8360,58,4,171921,15,11,4,12,1,4,1,0,0,32,39,0
8361,36,4,139402,2,10,4,3,1,4,0,0,0,40,39,0
8362,29,5,15241,9,13,2,1,4,4,0,0,0,80,39,0
8363,52,4,115753,11,7,2,4,1,4,0,18000,0,47,39,1
8364,59,4,337470,2,10,2,0,1,4,0,0,0,40,39,0
8365,42,4,168965,8,10,2,5,1,4,0,0,0,40,39,0
8366,31,4,115753,0,10,2,10,0,4,0,5800,0,48,39,0
8367,44,4,106884,11,9,2,12,0,4,0,0,0,31,39,0
8368,46,4,183746,0,10,0,3,0,4,1,4000,0,60,16,0
8369,34,4,219221,15,10,4,5,4,4,1,0,0,40,39,0
8370,28,4,207396,11,9,2,12,0,1,0,0,0,60,39,0
8371,31,2,127578,12,9,2,1,0,4,0,0,0,40,2,0
8372,55,1,263564,11,11,4,12,0,4,0,0,0,40,39,0
8373,38,4,95059,11,11,0,10,1,4,1,0,1969,33,39,0
8374,30,5,68453,11,10,2,1,1,3,0,0,0,40,39,0
8375,41,4,151227,12,9,4,1,4,4,1,0,0,40,39,0
8376,28,4,171921,8,9,2,13,4,4,0,0,0,32,39,0
8377,27,4,198527,1,9,2,3,3,4,0,0,0,64,39,0
8378,32,4,301995,1,16,0,3,0,4,0,0,0,40,39,0
8379,47,4,151227,11,9,0,3,3,4,1,0,0,40,39,0
8380,36,4,189658,11,9,4,3,1,4,1,0,0,60,39,0
8381,40,2,275389,11,11,2,10,0,4,1,0,0,6,39,0
8382,59,2,198527,11,7,4,10,0,4,1,0,0,40,39,0
8383,29,4,219221,15,9,4,7,0,4,1,0,0,76,39,0
8384,30,4,109840,7,9,4,0,1,4,1,0,0,40,39,0
8385,28,4,145315,11,6,2,4,2,4,1,0,0,35,39,0
8386,28,7,15241,2,8,4,10,1,4,1,0,0,40,39,0
8387,43,4,287214,11,10,4,14,0,2,1,1400,0,47,39,0
8388,43,4,207396,1,9,0,12,1,4,1,0,0,40,39,0
8389,18,4,115753,10,10,4,11,1,2,1,0,0,40,39,0
8390,39,4,257652,1,9,5,12,0,4,1,8000,0,40,39,0
8391,27,4,18197,8,10,2,7,0,4,1,0,0,60,39,0
8392,47,6,92103,11,9,6,10,0,4,1,14000,0,40,39,1
8393,27,4,112796,9,14,2,7,0,4,1,0,0,40,39,0
8394,47,2,98015,15,9,2,3,4,4,1,0,17,40,16,0
8395,20,4,124621,11,10,4,10,0,4,1,0,0,18,39,0
8396,35,4,47759,9,9,2,1,1,4,1,0,0,12,39,0
8397,53,4,77322,15,10,2,12,0,4,1,0,0,40,39,0
8398,28,0,346339,9,10,2,1,0,4,1,0,0,40,1,0
8399,47,4,121665,11,6,2,11,3,4,1,0,0,40,39,0
8400,28,5,201483,9,10,0,8,1,4,0,0,0,47,39,0
8401,18,0,157140,11,14,2,5,1,4,1,0,0,40,39,0
8402,49,4,239914,9,9,5,8,1,4,1,0,0,53,39,0
8403,58,6,322689,15,12,4,8,0,4,1,0,0,40,39,0
8404,62,4,142359,1,10,4,12,5,4,0,0,0,40,39,0
8405,47,4,174877,9,7,2,9,4,4,1,0,0,71,39,0
8406,51,0,1487444,11,10,4,7,0,4,1,0,0,60,39,0
8407,32,4,145315,14,9,2,8,0,2,1,0,0,40,39,0
8408,17,8,112796,7,6,2,0,0,4,1,0,0,48,39,0
8409,34,8,163052,9,14,4,14,0,4,0,0,0,45,39,0
8410,58,4,145315,0,9,0,10,2,2,1,0,0,14,38,0
8411,46,4,92103,1,1,4,10,0,2,1,0,0,28,39,0
8412,39,4,180790,1,9,4,10,3,4,1,0,0,50,39,0
8413,23,6,109840,15,9,2,12,1,4,0,0,0,60,39,0
8414,64,5,177833,1,3,2,10,4,4,1,0,0,45,39,0
8415,34,7,124621,15,9,0,7,0,4,1,0,0,40,39,0
8416,26,4,18197,9,13,4,4,3,4,1,0,0,21,6,0
8417,18,4,449807,11,7,2,1,0,4,0,0,0,40,39,0
8418,45,4,426157,8,13,4,12,0,4,0,0,0,44,0,0
8419,27,4,92103,7,13,2,10,0,4,1,0,0,40,39,0
8420,46,4,86190,12,9,2,12,0,4,0,0,0,40,39,0
8421,30,4,231046,11,10,2,3,1,4,0,0,0,23,39,0
8422,19,4,529625,2,11,4,3,0,2,1,0,0,40,39,0
8423,70,4,118709,11,2,0,4,0,4,1,0,0,33,39,0
8424,62,6,201483,10,13,2,4,3,4,1,0,0,40,39,0
8425,41,4,251739,11,4,2,3,0,2,1,0,0,45,39,0
8426,46,4,461632,11,13,5,7,0,4,1,0,0,40,39,0
8427,49,4,177833,11,13,2,12,0,4,1,0,0,37,39,0
8428,55,4,50716,5,14,2,4,4,4,1,0,0,48,7,0
8429,45,8,210352,11,13,0,10,0,4,0,14600,1812,13,39,0
8430,22,4,195571,11,9,6,4,0,4,1,7400,0,40,39,0
8431,47,4,151227,1,7,2,5,3,4,1,0,0,40,2,0
8432,26,4,133490,11,6,4,3,0,4,1,0,0,40,39,0
8433,55,4,95059,15,13,4,12,1,4,1,0,0,20,3,0
8434,50,6,18197,11,9,2,0,4,4,0,0,0,50,12,0
8435,19,4,281302,5,7,5,8,4,4,1,0,0,40,39,0
8436,39,4,210352,9,7,2,12,4,4,1,0,0,40,39,0
8437,74,4,41847,9,11,2,4,0,2,1,0,0,40,39,0
8438,37,6,18197,6,14,2,12,0,4,1,0,1847,40,39,0
8439,72,5,219221,8,11,4,10,3,4,1,93200,0,40,39,1
8440,40,4,148271,12,13,2,12,1,4,1,0,0,35,39,0
8441,36,4,219221,15,15,2,8,0,4,1,0,0,40,39,0
8442,54,4,340426,9,13,0,11,0,4,1,0,0,52,39,0
8443,43,4,195571,4,9,0,3,0,4,0,0,2056,40,39,0
8444,25,4,278345,15,9,2,4,0,4,1,0,0,40,39,0
8445,46,4,284258,15,10,0,3,0,1,1,0,0,40,39,0
8446,42,4,112796,9,9,4,3,4,4,1,0,0,40,39,0
8447,28,4,27066,1,7,4,1,1,4,0,0,0,30,39,0
8448,22,4,384770,1,9,2,9,1,4,0,0,0,50,39,0
8449,31,4,257652,11,15,4,10,0,1,1,0,0,29,39,0
8450,24,4,367032,11,6,2,8,0,4,0,0,0,21,39,0
8451,53,4,189658,15,9,4,3,0,4,1,0,0,45,39,0
8452,70,1,231046,15,8,0,10,0,4,0,0,0,50,39,0
8453,29,4,127578,8,11,4,5,0,4,1,0,0,47,39,0
8454,25,4,204440,11,10,2,1,1,4,0,0,0,60,39,0
8455,31,2,171921,11,6,2,1,0,4,0,0,0,40,39,0
8456,19,4,355207,11,6,4,1,0,4,0,0,0,50,39,0
8457,26,4,228089,11,10,0,12,1,4,1,0,0,40,39,0
8458,28,4,446851,5,10,2,12,0,4,1,0,0,40,39,0
8459,19,4,163052,15,11,4,7,1,4,0,0,0,65,39,0
8460,46,4,171921,12,10,4,1,4,4,1,0,0,40,39,0
8461,30,4,1484488,10,13,4,12,0,4,1,0,0,41,39,0
8462,18,4,166009,8,9,4,1,1,4,0,0,0,40,39,0
8463,56,4,325645,11,10,2,8,0,4,1,0,0,40,39,0
8464,38,4,21153,8,9,4,4,3,4,1,0,0,46,39,0
8465,27,1,163052,11,14,3,1,0,4,0,0,1646,21,39,0
8466,21,4,225133,11,13,2,12,4,4,1,0,0,67,39,0
8467,18,1,127578,9,13,0,8,1,4,0,0,0,40,39,0
8468,26,4,148271,11,9,0,10,0,4,0,0,0,76,39,0
8469,27,4,121665,11,12,6,9,0,4,1,0,0,50,39,0
8470,26,6,239914,11,15,2,3,3,2,1,0,0,38,39,0
8471,22,0,65497,12,9,4,1,1,4,1,0,0,40,38,0
8472,34,4,222177,11,13,2,1,4,4,0,0,0,50,39,0
8473,46,0,343382,9,9,6,14,1,4,0,0,0,40,39,0
8474,30,4,210352,15,9,2,10,0,4,1,0,0,40,39,0
8475,46,4,98015,11,13,2,3,0,4,1,0,0,40,39,0
8476,46,7,124621,9,9,4,0,0,2,1,0,0,40,39,0
8477,46,4,163052,15,9,2,6,0,4,1,0,0,26,39,0
8478,19,6,446851,7,10,2,7,0,4,0,0,0,40,39,0
8479,41,4,109840,9,10,4,4,3,4,0,0,0,49,39,0
8480,32,4,216265,9,9,6,12,1,4,0,0,0,40,39,0
8481,39,6,207396,1,9,4,9,1,4,1,0,0,40,39,0
8482,18,8,115753,11,9,2,0,3,4,1,0,0,39,39,0
8483,30,6,310864,11,9,2,12,0,4,0,0,0,52,39,0
8484,41,5,130534,9,10,2,8,1,4,1,0,0,50,39,0
8485,32,4,313820,0,12,2,8,0,4,1,0,0,40,39,0
8486,25,8,257652,11,11,2,1,1,4,1,0,0,24,39,0
8487,46,4,168965,15,10,4,1,1,4,1,0,0,40,39,0
8488,17,4,195571,15,9,2,8,1,4,0,0,0,40,39,0
8489,65,6,192615,14,9,2,12,0,4,1,0,0,50,39,0
8490,40,4,21153,11,11,4,1,0,1,1,0,0,27,39,0
8491,40,6,207396,12,6,4,8,0,4,1,0,0,40,39,0
8492,19,4,254696,9,9,2,12,0,2,0,0,0,40,39,0
8493,34,4,177833,11,10,2,14,1,4,0,0,0,30,9,0
8494,24,4,225133,11,6,4,3,0,4,1,0,0,50,38,0
8495,22,4,118709,11,10,3,3,4,4,1,0,0,40,39,0
8496,47,2,56628,9,15,3,12,1,4,1,0,0,38,39,0
8497,17,4,163052,11,9,2,3,3,4,0,0,0,48,39,0
8498,46,1,180790,15,10,2,8,0,4,1,0,0,49,39,0
8499,46,4,151227,15,9,2,8,3,4,1,3600,26,40,39,0
8500,49,2,98015,13,10,0,3,1,4,0,0,0,39,4,0
8501,49,0,53672,0,4,4,1,0,4,1,0,0,40,38,0
8502,32,4,154184,7,9,4,3,0,4,0,0,0,46,39,0
8503,41,4,213308,9,7,4,3,0,4,1,0,0,46,39,0
8504,35,4,582837,8,9,2,12,0,4,1,0,0,60,39,0
8505,38,5,216265,11,9,0,8,0,4,0,0,1864,40,39,0
8506,50,4,352251,15,15,6,4,1,4,1,0,0,40,39,0
8507,24,4,213308,9,10,4,8,1,2,1,0,0,40,39,0
8508,47,1,32978,11,9,4,3,0,4,0,0,0,18,39,0
8509,31,4,467544,9,10,4,4,2,4,1,99800,0,9,39,1
8510,23,4,248783,6,9,4,3,4,4,1,99800,0,11,39,1
8511,39,1,186702,15,9,4,1,3,4,1,0,0,40,39,0
8512,48,4,44803,1,9,4,12,1,4,0,0,0,40,28,0
8513,45,4,41847,9,10,5,13,1,4,1,1000,0,60,28,0
8514,31,4,12285,1,10,0,4,0,4,0,0,0,44,39,0
8515,84,4,346339,11,10,2,14,0,4,1,0,0,40,39,0
8516,43,4,163052,9,10,2,1,0,4,1,0,1646,38,39,0
8517,40,0,71409,1,9,4,6,0,4,0,0,0,34,2,0
8518,23,4,24109,11,10,2,12,3,4,1,0,0,45,39,0
8519,49,5,254696,11,12,2,14,3,2,0,2200,0,40,39,0
8520,45,4,296083,11,11,2,6,0,4,1,0,0,36,28,0
8521,32,2,177833,12,9,2,10,0,4,1,0,1760,40,39,0
8522,57,0,349295,11,9,4,1,0,4,1,0,0,40,39,0
8523,40,0,145315,11,10,4,12,1,4,1,0,0,38,39,0
8524,23,4,204440,15,10,0,13,1,4,1,99600,0,41,39,1
8525,62,4,260608,15,13,6,12,2,2,1,0,0,40,39,0
8526,75,4,234002,9,9,6,12,1,4,1,0,0,18,39,0
8527,17,4,269477,2,13,0,4,3,2,0,0,0,40,39,0
8528,59,7,56628,9,9,2,1,0,4,1,0,2544,39,25,0
8529,44,7,340426,15,14,2,1,0,4,1,0,0,40,27,0
8530,44,4,210352,11,9,4,1,5,4,1,0,0,40,39,0
8531,32,7,160096,11,10,2,4,0,4,1,0,0,40,39,0
8532,35,1,168965,11,13,2,10,0,2,1,0,0,40,39,0
8533,21,4,163052,11,9,4,10,4,4,1,0,0,40,39,0
8534,42,4,56628,8,9,2,8,0,4,0,0,0,31,39,0
8535,44,2,174877,12,14,4,14,1,4,0,8000,0,40,39,0
8536,49,2,275389,11,13,2,11,3,2,1,0,0,46,2,0
8537,37,4,361120,15,13,4,8,1,4,0,0,0,53,39,0
8538,39,3,219221,11,9,5,4,4,4,1,7000,0,48,39,0
8539,26,4,71409,9,10,4,10,1,4,1,0,0,5,39,0
8540,34,1,106884,7,10,6,14,0,4,0,7400,0,40,39,0
8541,45,4,222177,0,13,4,7,4,4,0,18600,1568,45,39,0
8542,21,4,89147,15,9,2,3,3,4,0,92600,0,43,39,1
8543,52,4,210352,6,9,4,5,1,4,1,0,0,5,39,0
8544,47,4,284258,14,9,2,2,3,4,1,0,0,44,39,0
8545,18,4,53672,8,10,2,4,0,4,0,0,4348,40,39,0
8546,42,4,287214,11,9,4,4,1,4,1,0,0,40,39,0
8547,35,4,38891,8,14,5,7,0,4,0,0,0,40,39,0
8548,55,4,210352,0,9,5,6,4,4,0,0,0,40,39,0
8549,44,4,180790,9,10,0,12,1,4,1,0,0,6,39,0
8550,58,4,65497,9,3,4,0,1,4,0,0,0,31,39,0
8551,54,4,118709,12,5,4,3,0,4,0,0,0,50,39,0
8552,19,4,213308,10,9,2,7,3,4,1,0,0,40,39,0
8553,41,4,74365,11,9,0,3,0,4,1,0,0,40,39,0
8554,62,4,148271,15,9,0,12,0,4,1,0,0,40,39,0
8555,42,4,133490,11,13,0,4,5,1,0,0,0,40,39,0
8556,40,4,163052,11,10,2,0,0,4,1,0,0,50,39,0
8557,41,4,148271,11,13,4,8,0,4,1,0,0,40,39,0
8558,44,4,163052,15,12,4,10,0,4,1,0,0,26,16,0
8559,34,2,361120,9,9,4,10,1,4,0,0,0,60,39,0
8560,20,4,180790,11,13,4,1,0,4,1,0,0,40,39,0
8561,28,1,293127,11,12,4,5,2,4,1,0,0,27,38,0
8562,44,5,148271,15,9,5,3,1,4,1,0,0,40,39,0
8563,40,4,136446,11,8,4,3,3,4,0,0,0,50,39,0
8564,35,2,151227,11,15,4,8,3,2,0,0,0,40,39,0
8565,24,7,38891,12,13,2,14,0,4,1,0,0,50,39,0
8566,39,4,180790,8,13,4,10,0,4,0,0,0,26,39,0
8567,62,4,174877,9,11,2,10,0,4,1,0,0,37,41,0
8568,34,4,95059,11,11,4,5,0,4,1,0,0,60,39,0
8569,51,4,95059,1,9,0,12,2,4,0,0,0,40,39,0
8570,26,6,242871,9,9,0,12,0,4,1,2800,0,39,39,0
8571,31,2,160096,9,14,2,8,0,4,1,0,0,50,39,0
8572,27,4,375901,14,9,2,6,0,4,0,0,0,60,39,0
8573,28,4,171921,9,9,2,1,2,4,0,0,0,26,39,0
8574,23,4,180790,15,7,5,1,1,4,0,0,1742,40,39,0
8575,43,4,68453,9,7,2,8,0,4,1,0,0,40,39,0
8576,39,4,343382,7,14,0,11,0,4,0,0,0,40,38,0
8577,45,4,378857,11,13,6,12,5,4,1,0,0,40,39,0
8578,23,4,139402,11,12,0,1,0,4,1,0,0,37,39,0
8579,40,4,106884,12,13,4,6,3,4,1,0,1908,46,39,0
8580,71,4,136446,8,10,4,14,2,4,1,0,0,40,1,0
8581,45,4,145315,15,10,2,10,5,4,1,0,0,40,39,0
8582,58,4,195571,15,13,4,8,0,4,1,0,0,53,39,0
8583,48,4,106884,9,12,0,8,0,4,0,0,0,50,39,0
8584,35,4,219221,15,14,2,6,1,4,1,0,0,40,28,0
8585,36,4,136446,11,12,4,3,0,4,1,0,0,40,39,0
8586,23,1,106884,11,5,2,7,3,4,1,0,0,20,26,0
8587,30,4,260608,15,13,0,10,2,4,1,19200,0,40,39,0
8588,41,4,343382,11,14,2,10,4,4,0,0,0,17,39,0
8589,28,4,180790,11,10,2,4,4,4,1,0,0,49,39,0
8590,31,4,313820,11,10,2,10,0,4,0,0,0,40,26,0
8591,30,4,151227,11,3,2,11,0,4,1,0,0,40,39,0
8592,36,4,174877,1,9,3,10,1,1,1,7600,0,40,39,0
8593,47,4,192615,9,7,2,4,3,4,1,4000,0,40,39,0
8594,21,4,257652,11,13,4,14,2,4,0,0,0,50,39,0
8595,18,1,136446,8,9,2,12,1,4,1,0,0,40,39,0
8596,37,6,432069,1,13,5,7,0,4,0,0,0,40,39,0
8597,35,4,192615,15,9,2,0,3,4,1,0,0,40,39,0
8598,38,6,216265,11,9,0,10,5,4,0,0,0,8,39,0
8599,25,0,198527,11,9,4,12,1,4,0,0,0,35,39,0
8600,44,6,547362,11,6,2,10,0,4,0,0,0,60,39,0
8601,56,4,180790,9,14,2,8,4,4,1,0,0,46,39,0
8602,31,4,219221,8,10,4,12,3,4,0,0,0,40,28,0
8603,21,4,38891,9,9,4,4,0,4,1,0,0,38,39,0
8604,44,6,109840,15,4,0,4,4,4,0,0,0,36,39,0
8605,37,2,148271,9,9,4,4,0,4,0,0,0,39,39,0
8606,55,4,106884,7,11,0,8,2,4,0,0,0,40,39,0
8607,42,0,263564,12,13,2,4,1,4,0,0,0,8,39,0
8608,22,4,183746,0,9,4,12,0,4,1,0,0,40,39,0
8609,27,1,207396,11,13,0,3,3,4,0,0,0,17,39,0
8610,24,4,177833,7,10,4,10,3,4,1,0,0,39,39,0
8611,35,4,189658,5,11,4,7,3,4,1,0,0,50,39,0
8612,34,4,154184,15,13,4,2,3,2,1,0,0,50,39,0
8613,41,4,219221,15,13,2,8,1,1,1,800,0,50,28,0
8614,20,0,168965,11,9,2,1,1,4,1,0,0,40,39,0
8615,46,2,248783,15,14,4,10,0,2,0,0,0,29,39,0
8616,37,4,130534,15,7,2,9,0,4,1,0,0,40,39,0
8617,23,0,133490,9,9,6,1,2,4,1,7400,0,40,39,0
8618,51,4,47759,15,7,2,1,1,4,1,0,0,50,39,0
8619,53,4,231046,9,13,4,8,3,4,1,0,0,40,39,0
8620,54,4,163052,11,13,6,3,3,4,1,0,0,46,39,0
8621,36,4,157140,12,13,4,12,1,4,0,0,0,40,2,0
8622,59,1,222177,11,13,2,1,4,4,1,0,0,40,3,0
8623,35,4,201483,7,4,4,10,0,4,1,1000,0,40,39,0
8624,49,4,154184,15,13,2,4,0,4,1,99400,0,40,39,1
8625,35,4,272433,2,9,2,3,1,4,1,0,0,40,39,0
8626,17,4,251739,11,10,4,8,4,2,0,0,0,40,39,0
8627,52,4,248783,12,7,0,1,0,2,0,0,0,65,39,0
8628,47,6,154184,9,10,2,4,0,4,1,0,0,47,39,0
8629,18,4,166009,11,11,2,12,0,4,0,0,0,40,39,0
8630,51,4,133490,5,9,4,5,0,4,0,0,0,40,38,0
8631,28,5,304951,11,6,2,4,3,4,0,0,0,29,39,0
8632,44,4,192615,11,13,4,10,0,4,0,0,0,40,39,0
8633,42,4,142359,11,9,5,3,4,4,1,0,2169,40,39,0
8634,64,4,166009,0,10,6,4,1,4,1,0,0,60,39,0
8635,37,0,201483,9,9,2,12,1,4,1,0,0,37,39,0
8636,23,4,100971,11,9,4,7,0,4,0,0,0,40,39,0
8637,32,4,71409,15,9,2,3,0,4,0,9200,0,50,39,0
8638,55,7,396595,11,9,4,1,0,4,1,0,0,46,39,0
8639,43,7,124621,0,6,0,10,5,4,1,0,0,6,39,0
8640,20,4,80278,15,9,2,10,1,4,0,0,0,44,39,0
8641,36,6,210352,15,10,0,3,1,4,1,0,0,40,39,0
8642,27,4,216265,11,8,2,0,0,4,1,16200,0,38,39,0
8643,36,4,21153,9,10,2,11,1,4,1,0,0,40,39,0
8644,61,6,139402,11,11,2,0,0,4,1,0,0,40,39,0
8645,18,4,201483,1,5,0,8,0,4,0,0,0,60,39,0
8646,61,4,210352,10,10,2,8,0,2,1,0,0,60,39,0
8647,31,4,109840,15,13,2,1,4,4,1,0,0,40,39,0
8648,54,0,387726,8,10,4,1,0,4,0,800,0,50,39,0
8649,33,0,774992,0,13,4,12,4,4,0,2200,0,69,39,0
8650,39,4,399551,15,9,4,8,0,4,1,0,0,16,39,0
8651,37,4,429113,15,13,4,3,0,2,1,0,0,38,39,0
